,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
912,2017-08-09,3470.0,3470.0,3470.0,3470.0,34700000000,10000000,82222,1000.0,3470.0,1396-05-18
911,2017-08-12,3643.0,3643.0,3643.0,3643.0,93526739,25673,218,3470.0,3643.0,1396-05-21
910,2017-08-13,3825.0,3825.0,3825.0,3825.0,87053175,22759,197,3643.0,3825.0,1396-05-22
909,2017-08-14,4016.0,4016.0,4016.0,4016.0,108913920,27120,245,3825.0,4016.0,1396-05-23
908,2017-08-15,4216.0,4216.0,4216.0,4216.0,123984128,29408,251,4016.0,4216.0,1396-05-24
907,2017-08-16,4426.0,4426.0,4426.0,4426.0,154578050,34925,295,4216.0,4426.0,1396-05-25
906,2017-08-19,4647.0,4647.0,4647.0,4647.0,167519703,36049,311,4426.0,4647.0,1396-05-28
905,2017-08-20,4879.0,4879.0,4879.0,4879.0,194130531,39789,347,4647.0,4879.0,1396-05-29
904,2017-08-21,5122.0,5122.0,5122.0,5122.0,126713158,24739,219,4879.0,5122.0,1396-05-30
903,2017-08-22,5378.0,5378.0,5378.0,5378.0,128555712,23904,209,5122.0,5378.0,1396-05-31
902,2017-08-23,5646.0,5646.0,5646.0,5646.0,197965698,35063,306,5378.0,5646.0,1396-06-01
901,2017-08-26,5928.0,5928.0,5928.0,5928.0,276321864,46613,407,5646.0,5928.0,1396-06-04
900,2017-08-27,6224.0,6224.0,6224.0,6224.0,324693632,52168,443,5928.0,6224.0,1396-06-05
899,2017-08-28,6535.0,6535.0,6535.0,6535.0,584307420,89412,359,6224.0,6535.0,1396-06-06
898,2017-08-29,6861.0,6861.0,6861.0,6861.0,1961498151,285891,2418,6535.0,6861.0,1396-06-07
897,2017-08-30,7204.0,7204.0,7204.0,7204.0,887893000,123250,1059,6861.0,7204.0,1396-06-08
896,2017-09-02,7564.0,7564.0,7564.0,7564.0,1536921596,203189,1738,7204.0,7564.0,1396-06-11
895,2017-09-03,7942.0,7942.0,7942.0,7942.0,2405933596,302938,2605,7564.0,7942.0,1396-06-12
894,2017-09-04,8339.0,8339.0,8339.0,8339.0,1345706125,161375,1373,7942.0,8339.0,1396-06-13
893,2017-09-05,8755.0,8755.0,8755.0,8755.0,1480654355,169121,1391,8339.0,8755.0,1396-06-14
892,2017-09-06,9192.0,9192.0,9192.0,9192.0,38369540544,4174232,16117,8755.0,9192.0,1396-06-15
891,2017-09-10,9651.0,9651.0,9651.0,9651.0,9498379086,984186,5830,9192.0,9651.0,1396-06-19
890,2017-09-11,10133.0,10133.0,10133.0,10133.0,1552750521,153237,1207,9651.0,10133.0,1396-06-20
889,2017-09-12,10639.0,10639.0,10200.0,10526.0,107066366289,10171589,34117,10133.0,10300.0,1396-06-21
888,2017-09-13,10200.0,10450.0,10000.0,10055.0,35604419419,3541062,8365,10526.0,10100.0,1396-06-22
887,2017-09-16,10190.0,10455.0,10055.0,10223.0,7816451180,764587,2314,10055.0,10200.0,1396-06-25
886,2017-09-17,10250.0,10300.0,9712.0,9795.0,16731671643,1708245,1894,10223.0,9712.0,1396-06-26
885,2017-09-18,9709.0,9712.0,9311.0,9458.0,8625206849,911913,1726,9795.0,9501.0,1396-06-27
884,2017-09-19,9600.0,9930.0,9501.0,9915.0,3854236995,388709,367,9458.0,9930.0,1396-06-28
883,2017-09-20,10410.0,10410.0,10250.0,10406.0,19895986235,1912035,1168,9915.0,10410.0,1396-06-29
882,2017-09-23,10500.0,11217.0,10410.0,10820.0,18162103121,1678597,1639,10406.0,10601.0,1396-07-01
881,2017-09-24,10600.0,10920.0,10251.0,10530.0,7527610396,714872,788,10820.0,10350.0,1396-07-02
880,2017-09-25,10600.0,10600.0,10209.0,10384.0,4518797856,435154,557,10530.0,10300.0,1396-07-03
879,2017-09-26,10384.0,10950.0,10200.0,10594.0,9850662559,929833,742,10384.0,10463.0,1396-07-04
878,2017-09-27,10590.0,10800.0,10222.0,10366.0,6619822957,638635,559,10594.0,10251.0,1396-07-05
877,2017-10-02,10211.0,10212.0,9702.0,9988.0,8485260946,849571,684,10366.0,10149.0,1396-07-10
876,2017-10-03,10055.0,10198.0,9724.0,9871.0,2328092377,235847,368,9988.0,9950.0,1396-07-11
875,2017-10-04,9985.0,10080.0,9700.0,9846.0,3089710065,313798,397,9871.0,9780.0,1396-07-12
874,2017-10-07,9700.0,9700.0,9131.0,9323.0,3769102613,404294,571,9846.0,9194.0,1396-07-15
873,2017-10-08,9500.0,9500.0,8570.0,8935.0,4269837330,477898,514,9323.0,8700.0,1396-07-16
872,2017-10-09,8700.0,9140.0,8650.0,8836.0,1986508733,224813,384,8935.0,8751.0,1396-07-17
871,2017-10-10,9000.0,9000.0,8770.0,8827.0,1491654028,168984,257,8836.0,8770.0,1396-07-18
870,2017-10-11,8900.0,8900.0,8473.0,8550.0,2434009757,284688,333,8827.0,8512.0,1396-07-19
869,2017-10-14,8600.0,9000.0,8500.0,8759.0,1990829181,227278,252,8550.0,8712.0,1396-07-22
868,2017-10-15,8700.0,8770.0,8460.0,8558.0,3671243227,429007,363,8759.0,8490.0,1396-07-23
867,2017-10-16,8690.0,8690.0,8371.0,8517.0,2286496150,268463,284,8558.0,8460.0,1396-07-24
866,2017-10-17,8500.0,8500.0,8121.0,8221.0,3868506780,470575,445,8517.0,8170.0,1396-07-25
865,2017-10-18,8400.0,8400.0,8022.0,8182.0,2443370852,298610,449,8221.0,8300.0,1396-07-26
