,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
66,2020-11-17,900.0,900.0,900.0,900.0,714344400,793716,42,1000.0,900.0,1399-08-27
65,2020-11-18,940.0,940.0,920.0,900.0,1888852100,2011512,141,900.0,940.0,1399-08-28
64,2020-11-21,920.0,940.0,910.0,900.0,1601419110,1727611,92,900.0,910.0,1399-09-01
63,2020-11-22,860.0,940.0,860.0,900.0,1589301220,1802282,108,900.0,900.0,1399-09-02
62,2020-11-23,880.0,930.0,870.0,900.0,2566367170,2893984,111,900.0,900.0,1399-09-03
61,2020-11-24,860.0,870.0,860.0,900.0,785383350,912894,45,900.0,860.0,1399-09-04
60,2020-11-25,860.0,860.0,860.0,900.0,290182920,337422,12,900.0,860.0,1399-09-05
59,2020-11-28,860.0,860.0,860.0,900.0,54180000,63000,7,900.0,860.0,1399-09-08
58,2020-11-29,860.0,900.0,860.0,890.0,20177862420,23003246,585,900.0,900.0,1399-09-09
57,2020-11-30,860.0,930.0,860.0,890.0,16669606710,18695873,514,890.0,900.0,1399-09-10
56,2020-12-01,870.0,930.0,870.0,890.0,15073515200,16798936,412,890.0,890.0,1399-09-11
55,2020-12-02,880.0,910.0,870.0,890.0,9441528480,10673451,278,890.0,890.0,1399-09-12
54,2020-12-05,880.0,880.0,860.0,890.0,7230412220,8308815,273,890.0,880.0,1399-09-15
53,2020-12-06,860.0,880.0,850.0,880.0,17128943230,19936641,530,890.0,860.0,1399-09-16
52,2020-12-07,850.0,870.0,840.0,870.0,13865696090,16393281,367,880.0,840.0,1399-09-17
51,2020-12-08,830.0,850.0,830.0,860.0,10358438060,12452287,307,870.0,830.0,1399-09-18
50,2020-12-09,830.0,850.0,820.0,850.0,11015742710,13324505,363,860.0,830.0,1399-09-19
49,2020-12-13,810.0,810.0,810.0,850.0,692324820,854722,64,850.0,810.0,1399-09-23
48,2020-12-14,810.0,870.0,810.0,830.0,43266921540,52681975,1157,850.0,820.0,1399-09-24
47,2020-12-15,810.0,840.0,790.0,820.0,27211754130,33705788,753,830.0,810.0,1399-09-25
46,2020-12-16,810.0,830.0,780.0,810.0,23183961960,29155120,699,820.0,790.0,1399-09-26
45,2020-12-19,790.0,810.0,770.0,800.0,23429719020,30044983,656,810.0,770.0,1399-09-29
44,2020-12-20,770.0,780.0,760.0,780.0,22310842850,29282692,705,800.0,760.0,1399-09-30
43,2020-12-21,750.0,760.0,750.0,770.0,12800924080,17063512,415,780.0,750.0,1399-10-01
42,2020-12-22,740.0,740.0,740.0,770.0,4766090620,6440663,182,770.0,740.0,1399-10-02
41,2020-12-23,740.0,740.0,740.0,770.0,1398904140,1890411,76,770.0,740.0,1399-10-03
40,2020-12-26,740.0,740.0,740.0,770.0,704538460,952079,41,770.0,740.0,1399-10-06
39,2020-12-27,740.0,740.0,740.0,770.0,485828500,656525,45,770.0,740.0,1399-10-07
38,2020-12-28,740.0,740.0,740.0,770.0,841681920,1137408,57,770.0,740.0,1399-10-08
37,2020-12-29,740.0,740.0,740.0,770.0,807744780,1091547,63,770.0,740.0,1399-10-09
36,2020-12-30,740.0,740.0,740.0,770.0,149150700,201555,19,770.0,740.0,1399-10-10
35,2021-01-02,740.0,740.0,740.0,770.0,298660300,403595,24,770.0,740.0,1399-10-13
34,2021-01-03,740.0,740.0,740.0,770.0,70422840,95166,12,770.0,740.0,1399-10-14
33,2021-01-04,740.0,740.0,740.0,770.0,1886766900,2549685,47,770.0,740.0,1399-10-15
32,2021-01-05,740.0,740.0,740.0,770.0,575057700,777105,30,770.0,740.0,1399-10-16
31,2021-01-06,740.0,740.0,740.0,770.0,288685840,390116,18,770.0,740.0,1399-10-17
30,2021-01-09,740.0,740.0,740.0,770.0,171235260,231399,8,770.0,740.0,1399-10-20
29,2021-01-10,740.0,740.0,740.0,770.0,523530760,707474,29,770.0,740.0,1399-10-21
28,2021-01-11,740.0,740.0,740.0,770.0,157274420,212533,15,770.0,740.0,1399-10-22
27,2021-01-12,740.0,740.0,740.0,770.0,150960000,204000,6,770.0,740.0,1399-10-23
26,2021-04-04,760.0,760.0,760.0,770.0,51248320,67432,7,770.0,760.0,1400-01-15
25,2021-04-05,760.0,760.0,760.0,770.0,1067527160,1404641,25,770.0,760.0,1400-01-16
24,2021-04-06,760.0,760.0,760.0,770.0,115241080,151633,5,770.0,760.0,1400-01-17
23,2021-04-07,760.0,760.0,760.0,770.0,17974000,23650,2,770.0,760.0,1400-01-18
22,2021-04-10,760.0,760.0,760.0,770.0,5320000,7000,1,770.0,760.0,1400-01-21
21,2021-04-11,760.0,760.0,760.0,770.0,60454200,79545,3,770.0,760.0,1400-01-22
20,2021-04-12,760.0,760.0,760.0,770.0,113576680,149443,7,770.0,760.0,1400-01-23
19,2021-04-13,760.0,760.0,760.0,770.0,8195181080,10783133,156,770.0,760.0,1400-01-24
18,2021-04-14,760.0,760.0,760.0,770.0,191032080,251358,13,770.0,760.0,1400-01-25
17,2021-04-17,760.0,760.0,760.0,770.0,6181127120,8133062,125,770.0,760.0,1400-01-28
16,2021-04-18,760.0,760.0,760.0,770.0,7600760,10001,2,770.0,760.0,1400-01-29
15,2021-04-19,760.0,760.0,760.0,770.0,10640000,14000,2,770.0,760.0,1400-01-30
14,2021-04-20,760.0,760.0,760.0,770.0,11400,15,1,770.0,760.0,1400-01-31
13,2021-04-21,750.0,750.0,750.0,770.0,750,1,1,770.0,750.0,1400-02-01
12,2021-04-24,750.0,750.0,750.0,770.0,4965000,6620,1,770.0,750.0,1400-02-04
11,2021-04-25,750.0,750.0,750.0,770.0,27426000,36568,3,770.0,750.0,1400-02-05
10,2021-04-26,750.0,750.0,750.0,770.0,5131500,6842,1,770.0,750.0,1400-02-06
9,2021-04-28,750.0,750.0,750.0,770.0,12640500,16854,2,770.0,750.0,1400-02-08
8,2021-05-02,750.0,750.0,750.0,770.0,10500000,14000,2,770.0,750.0,1400-02-12
7,2021-05-03,747.0,747.0,747.0,770.0,58162914,77862,5,770.0,747.0,1400-02-13
6,2021-05-16,732.0,732.0,732.0,770.0,20596284,28137,3,770.0,732.0,1400-02-26
5,2021-05-17,732.0,732.0,732.0,732.0,51337048560,70132580,909,770.0,732.0,1400-02-27
4,2021-05-18,696.0,720.0,696.0,696.0,64194500007,92225958,1228,732.0,696.0,1400-02-28
3,2021-05-19,662.0,662.0,662.0,662.0,42043359834,63509607,728,696.0,662.0,1400-02-29
2,2021-05-22,629.0,629.0,629.0,662.0,9962731,15839,1,662.0,629.0,1400-03-01
1,2021-08-14,650.0,695.0,650.0,693.0,73010796856,105420840,1805,662.0,695.0,1400-05-23
0,2021-08-15,671.0,725.0,659.0,680.0,76715008767,112872785,2403,693.0,674.0,1400-05-24
