,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
596,2018-01-15,1030.0,1030.0,1030.0,1030.0,77250000000,75000000,1641,1000.0,1030.0,1396-10-25
595,2018-03-17,970.0,970.0,970.0,970.0,478210000,493000,33,1030.0,970.0,1396-12-26
594,2018-03-19,930.0,930.0,851.0,896.0,833300000,930000,36,970.0,851.0,1396-12-28
593,2018-03-26,860.0,899.0,860.0,892.0,661598000,742000,24,896.0,899.0,1397-01-06
592,2018-03-28,929.0,929.0,861.0,868.0,96036584,110696,6,892.0,861.0,1397-01-08
591,2018-04-04,876.0,876.0,876.0,876.0,529977372,604997,18,868.0,876.0,1397-01-15
590,2018-04-07,870.0,870.0,795.0,826.0,349732350,423655,23,876.0,795.0,1397-01-18
589,2018-04-09,750.0,750.0,750.0,750.0,690000000,920000,23,826.0,750.0,1397-01-20
588,2018-04-11,750.0,750.0,702.0,721.0,375390000,521000,20,750.0,702.0,1397-01-22
587,2018-04-16,700.0,708.0,700.0,701.0,1007780000,1437400,75,721.0,708.0,1397-01-27
586,2018-04-18,701.0,730.0,701.0,725.0,2358711000,3253000,73,701.0,730.0,1397-01-29
585,2018-04-21,710.0,721.0,710.0,710.0,2172545080,3059148,86,725.0,721.0,1397-02-01
584,2018-04-23,710.0,710.0,710.0,710.0,4047000000,5700000,242,710.0,710.0,1397-02-03
583,2018-09-08,1050.0,1050.0,1050.0,1050.0,3130412250,2981345,83,710.0,1050.0,1397-06-17
582,2018-09-10,1190.0,1340.0,1190.0,1227.0,6650763470,5419048,300,1050.0,1340.0,1397-06-19
581,2018-09-12,1561.0,1700.0,1561.0,1572.0,15141423999,9629394,501,1227.0,1700.0,1397-06-21
580,2018-09-15,2000.0,2000.0,1750.0,1997.0,11217387250,5616073,393,1572.0,1750.0,1397-06-24
579,2018-09-17,1770.0,1780.0,1770.0,1777.0,1862731620,1048205,58,1997.0,1780.0,1397-06-26
578,2018-09-22,1777.0,1777.0,1669.0,1723.0,1772532698,1028726,56,1777.0,1669.0,1397-06-31
577,2018-09-24,1550.0,1555.0,1550.0,1555.0,22989102050,14787483,364,1723.0,1555.0,1397-07-02
576,2018-09-26,1899.0,2025.0,1899.0,1974.0,2664047484,1349516,73,1555.0,2025.0,1397-07-04
575,2018-09-29,2100.0,2270.0,2100.0,2137.0,2900740220,1357353,79,1974.0,2270.0,1397-07-07
574,2018-10-01,2494.0,2494.0,2050.0,2334.0,3599484164,1542416,94,2137.0,2050.0,1397-07-09
573,2018-10-03,1751.0,1900.0,1751.0,1793.0,2672941184,1490493,67,2334.0,1900.0,1397-07-11
572,2018-10-06,1900.0,1900.0,1700.0,1851.0,1570194000,848430,56,1793.0,1700.0,1397-07-14
571,2018-10-08,1601.0,1601.0,1601.0,1601.0,1163123298,726498,55,1851.0,1601.0,1397-07-16
570,2018-10-10,1400.0,1450.0,1400.0,1426.0,1571262200,1101973,64,1601.0,1450.0,1397-07-18
569,2018-10-13,1426.0,1426.0,1300.0,1371.0,314286258,229233,19,1426.0,1300.0,1397-07-21
568,2018-10-15,1371.0,1500.0,1371.0,1374.0,37934986500,27611002,1127,1371.0,1500.0,1397-07-23
567,2018-10-17,1579.0,1649.0,1579.0,1586.0,8438454211,5319919,284,1374.0,1649.0,1397-07-25
566,2018-10-20,1800.0,1800.0,1602.0,1777.0,6242765400,3512203,271,1586.0,1602.0,1397-07-28
565,2018-10-22,1700.0,1700.0,1589.0,1683.0,60739100,36088,10,1777.0,1589.0,1397-07-30
564,2018-10-24,1647.0,1647.0,1500.0,1557.0,507955866,326164,19,1683.0,1500.0,1397-08-02
563,2018-10-27,1450.0,1450.0,1350.0,1439.0,1329305550,923659,76,1557.0,1350.0,1397-08-05
562,2018-10-29,1463.0,1490.0,1463.0,1466.0,754941300,515100,22,1439.0,1490.0,1397-08-07
561,2018-10-31,1548.0,1548.0,1450.0,1520.0,854292904,561998,57,1466.0,1450.0,1397-08-09
560,2018-11-03,1520.0,1520.0,1410.0,1506.0,268993560,178618,19,1520.0,1410.0,1397-08-12
559,2018-11-05,1400.0,1420.0,1400.0,1404.0,860868700,613142,48,1506.0,1420.0,1397-08-14
558,2018-11-10,1350.0,1350.0,1350.0,1350.0,271471500,201090,10,1404.0,1350.0,1397-08-19
557,2018-11-12,1303.0,1303.0,1303.0,1303.0,526959260,404420,21,1350.0,1303.0,1397-08-21
556,2018-11-14,1300.0,1302.0,1300.0,1300.0,515320270,396316,41,1303.0,1302.0,1397-08-23
555,2018-11-17,1300.0,1300.0,1299.0,1300.0,605100408,465465,32,1300.0,1299.0,1397-08-26
554,2018-11-19,1340.0,1340.0,1195.0,1210.0,166919395,137896,17,1300.0,1195.0,1397-08-28
553,2018-11-21,1270.0,1270.0,1180.0,1244.0,142679160,114678,13,1210.0,1180.0,1397-08-30
552,2018-11-24,1136.0,1136.0,1136.0,1136.0,1294857104,1139839,59,1244.0,1136.0,1397-09-03
551,2018-11-26,1136.0,1136.0,1110.0,1131.0,69890736,61811,11,1136.0,1110.0,1397-09-05
550,2018-11-28,1025.0,1099.0,1025.0,1034.0,49625317,47983,6,1131.0,1099.0,1397-09-07
549,2018-12-01,1110.0,1110.0,1100.0,1107.0,394945530,356823,41,1034.0,1100.0,1397-09-10
548,2018-12-03,1144.0,1150.0,1144.0,1149.0,973488536,847442,28,1107.0,1150.0,1397-09-12
547,2018-12-05,1230.0,1230.0,1187.0,1219.0,88780510,72847,22,1149.0,1187.0,1397-09-14
546,2018-12-08,1250.0,1333.0,1250.0,1314.0,562535168,428133,32,1219.0,1333.0,1397-09-17
545,2018-12-10,1345.0,1345.0,1273.0,1334.0,1053424273,789481,48,1314.0,1273.0,1397-09-19
544,2018-12-12,1397.0,1397.0,1340.0,1374.0,235483759,171401,20,1334.0,1340.0,1397-09-21
543,2018-12-15,1202.0,1260.0,1202.0,1205.0,233554044,193822,21,1374.0,1260.0,1397-09-24
542,2018-12-17,1220.0,1233.0,1220.0,1220.0,888035440,727672,46,1205.0,1233.0,1397-09-26
541,2018-12-19,1220.0,1220.0,1220.0,1220.0,265339020,217491,18,1220.0,1220.0,1397-09-28
540,2018-12-24,1275.0,1275.0,1275.0,1275.0,44144325,34623,3,1220.0,1275.0,1397-10-03
539,2018-12-26,1275.0,1275.0,1258.0,1259.0,27667500,21980,2,1275.0,1258.0,1397-10-05
538,2018-12-31,1230.0,1230.0,1216.0,1225.0,227991072,186042,13,1259.0,1216.0,1397-10-10
537,2019-01-02,1250.0,1250.0,1250.0,1250.0,51770000,41416,5,1225.0,1250.0,1397-10-12
536,2019-01-05,1206.0,1206.0,1206.0,1206.0,32031360,26560,4,1250.0,1206.0,1397-10-15
535,2019-01-07,1200.0,1200.0,1200.0,1200.0,1481167200,1234306,109,1206.0,1200.0,1397-10-17
534,2019-01-09,1299.0,1401.0,1299.0,1325.0,3534702825,2667197,181,1200.0,1401.0,1397-10-19
533,2019-01-12,1499.0,1550.0,1499.0,1517.0,721273716,475437,96,1325.0,1550.0,1397-10-22
532,2019-01-14,1650.0,1650.0,1489.0,1557.0,1130948500,726210,66,1517.0,1489.0,1397-10-24
531,2019-01-16,1500.0,1530.0,1500.0,1502.0,3731100000,2484400,177,1557.0,1530.0,1397-10-26
530,2019-01-19,1690.0,1750.0,1690.0,1698.0,5137247560,3025714,252,1502.0,1750.0,1397-10-29
529,2019-01-21,1849.0,1849.0,1700.0,1823.0,4297084279,2356840,165,1698.0,1700.0,1397-11-01
528,2019-01-23,1800.0,1800.0,1790.0,1797.0,1394500690,776167,84,1823.0,1790.0,1397-11-03
527,2019-01-26,1770.0,1799.0,1770.0,1774.0,4330804900,2441394,201,1797.0,1799.0,1397-11-06
526,2019-01-29,1950.0,1950.0,1731.0,1765.0,581475500,329411,35,1774.0,1750.0,1397-11-09
525,2019-01-30,1703.0,1740.0,1589.0,1596.0,3007412234,1884740,241,1765.0,1589.0,1397-11-10
