,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
719,2015-03-11,2000.0,2000.0,2000.0,2000.0,109440000,54720,6,1000.0,2000.0,1393-12-20
718,2015-03-14,2000.0,2000.0,2000.0,2000.0,2038464000,1019232,4,2000.0,2000.0,1393-12-23
717,2015-03-16,2000.0,2000.0,2000.0,2000.0,137308000,68654,2,2000.0,2000.0,1393-12-25
716,2015-03-29,2000.0,2000.0,2000.0,2000.0,800000,400,1,2000.0,2000.0,1394-01-09
715,2015-03-30,2000.0,2000.0,2000.0,2000.0,35360000,17680,1,2000.0,2000.0,1394-01-10
714,2015-04-06,2000.0,2000.0,2000.0,2000.0,8000000,4000,1,2000.0,2000.0,1394-01-17
713,2015-04-11,2000.0,2000.0,2000.0,2000.0,6400000,3200,1,2000.0,2000.0,1394-01-22
712,2015-04-12,2000.0,2000.0,2000.0,2000.0,6560000,3280,1,2000.0,2000.0,1394-01-23
711,2015-04-14,2000.0,2000.0,2000.0,2000.0,10960000,5480,1,2000.0,2000.0,1394-01-25
710,2015-05-04,2000.0,2000.0,2000.0,2000.0,28832000,14416,6,2000.0,2000.0,1394-02-14
709,2015-05-10,2000.0,2000.0,2000.0,2000.0,267840000,133920,2,2000.0,2000.0,1394-02-20
708,2015-05-11,2000.0,2000.0,2000.0,2000.0,12800000,6400,2,2000.0,2000.0,1394-02-21
707,2015-05-13,2000.0,2000.0,2000.0,2000.0,60000000,30000,1,2000.0,2000.0,1394-02-23
706,2015-05-18,2000.0,2000.0,2000.0,2000.0,12978000,6489,2,2000.0,2000.0,1394-02-28
705,2015-06-10,2000.0,2000.0,2000.0,2000.0,10000000,5000,1,2000.0,2000.0,1394-03-20
704,2015-06-14,2000.0,2000.0,2000.0,2000.0,6400000,3200,1,2000.0,2000.0,1394-03-24
703,2015-07-21,2000.0,2000.0,2000.0,2000.0,536000,268,5,2000.0,2000.0,1394-04-30
702,2015-07-26,2000.0,2000.0,2000.0,2000.0,21520000,10760,2,2000.0,2000.0,1394-05-04
701,2015-07-27,2000.0,2000.0,2000.0,2000.0,16000000,8000,1,2000.0,2000.0,1394-05-05
700,2015-08-01,2000.0,2000.0,2000.0,2000.0,52960000,26480,3,2000.0,2000.0,1394-05-10
699,2015-08-09,2000.0,2000.0,2000.0,2000.0,18050000,9025,1,2000.0,2000.0,1394-05-18
698,2015-08-19,2000.0,2000.0,2000.0,2000.0,16000000,8000,1,2000.0,2000.0,1394-05-28
697,2015-09-15,2000.0,2000.0,2000.0,2000.0,17000000,8500,1,2000.0,2000.0,1394-06-24
696,2016-05-08,2086.0,2086.0,2001.0,2053.0,52739240,25690,3,2000.0,2001.0,1395-02-19
695,2016-05-09,1300.0,1300.0,1300.0,1300.0,18566802800,14282156,2,2053.0,1300.0,1395-02-20
694,2016-05-16,1301.0,1301.0,1301.0,1301.0,35387200,27200,1,1300.0,1301.0,1395-02-27
693,2016-05-24,1351.0,1351.0,1350.0,1351.0,1681299874,1244490,2,1301.0,1350.0,1395-03-04
692,2016-06-28,1351.0,1351.0,1351.0,1351.0,1351000,1000,1,1351.0,1351.0,1395-04-08
691,2016-07-02,1350.0,1350.0,1350.0,1350.0,3981150,2949,1,1351.0,1350.0,1395-04-12
690,2016-07-04,1370.0,1370.0,1370.0,1370.0,3014000,2200,1,1350.0,1370.0,1395-04-14
