,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
350,2020-01-28,14000.0,14000.0,14000.0,14000.0,838974192000,59926728,1197365,1000.0,14000.0,1398-11-08
349,2020-02-01,14700.0,14700.0,14700.0,14700.0,1899048900,129187,1164,14000.0,14700.0,1398-11-12
348,2020-02-02,15435.0,15435.0,15435.0,15435.0,696164805,45103,925,14700.0,15435.0,1398-11-13
347,2020-02-03,16206.0,16206.0,16206.0,16206.0,999342990,61665,1269,15435.0,16206.0,1398-11-14
346,2020-02-04,17016.0,17016.0,17016.0,17016.0,1644324144,96634,1997,16206.0,17016.0,1398-11-15
345,2020-02-05,17866.0,17866.0,17866.0,17866.0,1727499272,96692,2053,17016.0,17866.0,1398-11-16
344,2020-02-08,18759.0,18759.0,18759.0,18759.0,1869690771,99669,2078,17866.0,18759.0,1398-11-19
343,2020-02-09,19696.0,19696.0,19696.0,19696.0,2073614576,105281,2209,18759.0,19696.0,1398-11-20
342,2020-02-10,20680.0,20680.0,20680.0,20680.0,3574496640,172848,3703,19696.0,20680.0,1398-11-21
341,2020-02-12,21714.0,21714.0,21714.0,21714.0,572685036,26374,539,20680.0,21714.0,1398-11-23
340,2020-02-16,22799.0,23938.0,22799.0,23927.0,138334803365,5781644,6000,21714.0,23938.0,1398-11-27
339,2020-02-17,25123.0,25123.0,25123.0,25123.0,39904544141,1588367,4192,23927.0,25123.0,1398-11-28
338,2020-02-18,26379.0,26379.0,26379.0,26379.0,6191467848,234712,4974,25123.0,26379.0,1398-11-29
337,2020-02-19,27697.0,27697.0,27697.0,27697.0,11472706734,414222,9042,26379.0,27697.0,1398-11-30
336,2020-02-22,29081.0,29081.0,29081.0,29081.0,455124716683,15650243,10246,27697.0,29081.0,1398-12-03
335,2020-02-23,30535.0,30535.0,30535.0,30535.0,5702838740,186764,3958,29081.0,30535.0,1398-12-04
334,2020-02-24,32061.0,32061.0,32061.0,32061.0,980147058459,30571319,11449,30535.0,32061.0,1398-12-05
333,2020-02-25,33664.0,33664.0,33664.0,33664.0,183722458240,5457535,4676,32061.0,33664.0,1398-12-06
332,2020-02-26,35347.0,35347.0,35347.0,35347.0,574873145288,16263704,9101,33664.0,35347.0,1398-12-07
331,2020-02-29,37114.0,37114.0,35401.0,37069.0,818018535159,22067539,16887,35347.0,36900.0,1398-12-10
330,2020-03-02,38922.0,40868.0,38922.0,39628.0,637925043776,16097783,32150,37069.0,40868.0,1398-12-12
329,2020-03-03,41609.0,43689.0,41609.0,43442.0,91766979510,2112390,20264,39628.0,43689.0,1398-12-13
328,2020-03-04,45614.0,45614.0,44900.0,45609.0,1576995342095,34576702,59791,43442.0,45614.0,1398-12-14
327,2020-03-07,45632.0,47913.0,43351.0,47675.0,1383323564959,29015600,89425,45609.0,47913.0,1398-12-17
326,2020-03-09,45292.0,45292.0,45292.0,45292.0,199043257764,4394667,17611,47675.0,45292.0,1398-12-19
325,2020-03-10,43028.0,43028.0,43028.0,43028.0,85139503600,1978700,5153,45292.0,43028.0,1398-12-20
324,2020-03-11,41630.0,45179.0,40877.0,41995.0,955753881111,22758859,142045,43028.0,40877.0,1398-12-21
323,2020-03-14,39896.0,39896.0,39896.0,41052.0,21331952344,534689,1610,41995.0,39896.0,1398-12-24
322,2020-03-15,39000.0,39000.0,39000.0,40379.0,15230787000,390533,863,41052.0,39000.0,1398-12-25
321,2020-03-16,40400.0,41500.0,38361.0,39311.0,1158978086221,29482568,86543,40379.0,38990.0,1398-12-26
320,2020-03-17,39312.0,39990.0,37346.0,38092.0,202539029275,5317114,17465,39311.0,37346.0,1398-12-27
319,2020-03-18,37037.0,37215.0,36188.0,36380.0,328379263076,9026350,12248,38092.0,36188.0,1398-12-28
318,2020-03-24,36700.0,38199.0,34563.0,36895.0,846557646634,22945055,61897,36380.0,38199.0,1399-01-05
317,2020-03-25,38739.0,38739.0,38739.0,38739.0,56473907895,1457805,6654,36895.0,38739.0,1399-01-06
316,2020-03-28,40675.0,40675.0,39000.0,40476.0,605461288425,14958595,26341,38739.0,40675.0,1399-01-09
315,2020-03-29,41300.0,42499.0,40000.0,41468.0,754756534143,18200877,46052,40476.0,40440.0,1399-01-10
314,2020-03-30,39739.0,40999.0,39395.0,39710.0,639933576122,16115017,39848,41468.0,39550.0,1399-01-11
313,2020-04-04,39797.0,41000.0,38800.0,39731.0,554658050839,13960247,41469,39710.0,38920.0,1399-01-16
312,2020-04-05,38325.0,38450.0,37745.0,37885.0,339980436861,8973895,20641,39731.0,37745.0,1399-01-17
311,2020-04-06,36804.0,37885.0,35991.0,36660.0,724431993329,19760767,70388,37885.0,36955.0,1399-01-18
310,2020-04-07,37889.0,38493.0,37500.0,38396.0,345127878073,8988640,38031,36660.0,38493.0,1399-01-19
309,2020-04-08,39480.0,40250.0,38123.0,39371.0,428754475132,10890105,37229,38396.0,38600.0,1399-01-20
308,2020-04-11,38500.0,40029.0,38011.0,39095.0,356726300796,9124713,26420,39371.0,38890.0,1399-01-23
307,2020-04-12,38994.0,40800.0,38994.0,40229.0,486555906999,12094564,22773,39095.0,40185.0,1399-01-24
306,2020-04-13,41000.0,42000.0,39900.0,40569.0,396554170235,9774802,18684,40229.0,39960.0,1399-01-25
305,2020-04-14,39500.0,39500.0,38541.0,38654.0,344718723324,8918148,33883,40569.0,38541.0,1399-01-26
304,2020-04-15,38200.0,40000.0,37600.0,39059.0,345446136589,8844156,35270,38654.0,39040.0,1399-01-27
303,2020-04-18,40336.0,40980.0,39445.0,40534.0,510294941163,12589199,22292,39059.0,40979.0,1399-01-30
302,2020-04-19,41780.0,41780.0,38600.0,40396.0,578574569233,14322491,22500,40534.0,39281.0,1399-01-31
301,2020-04-20,39648.0,41379.0,38999.0,40669.0,469612873027,11547211,17486,40396.0,40436.0,1399-02-01
300,2020-04-21,40301.0,42702.0,40301.0,42247.0,648207231585,15343344,19345,40669.0,42702.0,1399-02-02
299,2020-04-22,43597.0,44359.0,42702.0,44144.0,394177293045,8929422,9159,42247.0,44359.0,1399-02-03
298,2020-04-25,46351.0,48668.0,46351.0,48477.0,415513843146,8571314,9243,44144.0,48668.0,1399-02-06
