,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
181,2020-11-01,38055.0,38055.0,38055.0,37575.0,58759127190,1544058,167,33533.0,38055.0,1399-08-11
180,2020-11-02,39453.0,39453.0,39453.0,39453.0,167437308957,4243969,928,37575.0,39453.0,1399-08-12
179,2020-11-04,41425.0,41425.0,41425.0,41425.0,88040303950,2125294,467,39453.0,41425.0,1399-08-14
178,2020-11-07,43496.0,43496.0,43496.0,43496.0,109962803048,2528113,641,41425.0,43496.0,1399-08-17
177,2020-11-08,45670.0,45670.0,45670.0,45670.0,172938954360,3786708,546,43496.0,45670.0,1399-08-18
176,2020-11-09,48900.0,51345.0,46455.0,47361.0,1151200617486,24307057,6405,45670.0,47400.0,1399-08-19
175,2020-11-10,49729.0,49729.0,47400.0,49681.0,451834174205,9094779,2817,47361.0,49729.0,1399-08-20
174,2020-11-11,52165.0,52165.0,49685.0,51471.0,904716856706,17577133,9213,49681.0,52165.0,1399-08-21
173,2020-11-14,52170.0,54000.0,48898.0,51458.0,585954112552,11386961,5965,51471.0,48898.0,1399-08-24
172,2020-11-15,48886.0,53000.0,48886.0,50540.0,485456418213,9605469,4338,51458.0,49100.0,1399-08-25
171,2020-11-16,49300.0,51000.0,48013.0,48473.0,278679817698,5749158,2334,50540.0,48020.0,1399-08-26
170,2020-11-17,48200.0,50896.0,48200.0,50424.0,251201876687,4981778,2011,48473.0,50896.0,1399-08-27
169,2020-11-18,52800.0,52945.0,50896.0,52564.0,243914109121,4640340,3152,50424.0,52945.0,1399-08-28
168,2020-11-21,54500.0,54500.0,50200.0,52497.0,226313987979,4311018,2942,52564.0,50600.0,1399-09-01
167,2020-11-22,50160.0,52497.0,49873.0,50708.0,160253586330,3160307,2092,52497.0,49873.0,1399-09-02
166,2020-11-23,49873.0,53243.0,49873.0,52942.0,517406320716,9773162,3780,50708.0,53243.0,1399-09-03
165,2020-11-24,55589.0,55589.0,54666.0,55581.0,167993158715,3022481,1336,52942.0,55589.0,1399-09-04
164,2020-11-25,58360.0,58360.0,58360.0,58063.0,90052398000,1543050,594,55581.0,58360.0,1399-09-05
163,2020-11-28,60966.0,60966.0,58360.0,60719.0,332501431108,5476091,2717,58063.0,60966.0,1399-09-08
162,2020-11-29,63754.0,63754.0,61500.0,63631.0,331318116006,5206835,2998,60719.0,63754.0,1399-09-09
161,2020-11-30,66000.0,66812.0,63800.0,66331.0,478642382374,7215986,3102,63631.0,66000.0,1399-09-10
160,2020-12-01,64500.0,69647.0,64500.0,68755.0,333864969113,4855866,3198,66331.0,69647.0,1399-09-11
159,2020-12-02,71900.0,72192.0,69760.0,72055.0,416654797323,5782427,2648,68755.0,72192.0,1399-09-12
158,2020-12-05,74900.0,75657.0,73500.0,75391.0,297379906935,3944502,1850,72055.0,75657.0,1399-09-15
157,2020-12-06,79160.0,79160.0,79160.0,76659.0,36953787840,466824,83,75391.0,79160.0,1399-09-16
156,2020-12-09,80491.0,80491.0,80491.0,80491.0,523174516399,6499789,808,76659.0,80491.0,1399-09-19
155,2020-12-13,83000.0,84515.0,81000.0,83922.0,1030363321355,12277649,7516,80491.0,84480.0,1399-09-23
154,2020-12-14,87900.0,87900.0,79726.0,80904.0,326413286535,4034567,2904,83922.0,79726.0,1399-09-24
153,2020-12-15,76859.0,76859.0,76859.0,79322.0,37351168230,485970,194,80904.0,76859.0,1399-09-25
152,2020-12-16,75356.0,78000.0,75356.0,75587.0,1114916587592,14750101,5078,79322.0,78000.0,1399-09-26
151,2020-12-19,79366.0,79366.0,79366.0,79366.0,238764753766,3008401,930,75587.0,79366.0,1399-09-29
150,2020-12-20,83334.0,83334.0,79726.0,83220.0,884973318489,10634190,4295,79366.0,83334.0,1399-09-30
149,2020-12-21,84000.0,87381.0,80000.0,85316.0,1140550959057,13368577,10210,83220.0,82500.0,1399-10-01
148,2020-12-22,82300.0,89581.0,82000.0,86530.0,849196702968,9813872,6255,85316.0,89581.0,1399-10-02
147,2020-12-23,90856.0,90856.0,89400.0,90690.0,980951693998,10816578,6427,86530.0,90856.0,1399-10-03
146,2020-12-26,95088.0,95088.0,86156.0,88475.0,855748287643,9672217,8298,90690.0,86156.0,1399-10-06
145,2020-12-27,85000.0,88470.0,84052.0,84881.0,399122862283,4702153,3380,88475.0,84052.0,1399-10-07
144,2020-12-28,83100.0,84500.0,80637.0,80985.0,767576078356,9477972,3159,84881.0,83180.0,1399-10-08
143,2020-12-29,84000.0,85034.0,79000.0,83511.0,877158024697,10503459,7595,80985.0,85034.0,1399-10-09
142,2020-12-30,87350.0,87350.0,79336.0,82254.0,577394742536,7019676,5943,83511.0,79336.0,1399-10-10
141,2021-01-02,78142.0,80000.0,78142.0,78204.0,299529572368,3830097,2111,82254.0,78142.0,1399-10-13
140,2021-01-03,78204.0,80000.0,74294.0,76677.0,274031477809,3573838,3011,78204.0,74294.0,1399-10-14
139,2021-01-04,74000.0,78000.0,72844.0,74176.0,153545396254,2070026,1822,76677.0,72844.0,1399-10-15
138,2021-01-05,70468.0,77884.0,70468.0,74557.0,1404567557829,18838788,9324,74176.0,77884.0,1399-10-16
137,2021-01-06,78284.0,78284.0,75500.0,77931.0,784774844710,10070156,4978,74557.0,78284.0,1399-10-17
136,2021-01-09,81827.0,81827.0,81827.0,81827.0,122951040871,1502573,495,77931.0,81827.0,1399-10-20
135,2021-01-10,85918.0,85918.0,85918.0,85918.0,140950884704,1640528,308,81827.0,85918.0,1399-10-21
134,2021-01-11,90213.0,90213.0,90213.0,90213.0,121299407457,1344589,580,85918.0,90213.0,1399-10-22
133,2021-01-12,94723.0,94723.0,85703.0,91792.0,2251123060420,24524105,14672,90213.0,85703.0,1399-10-23
132,2021-01-13,87203.0,88500.0,87203.0,87306.0,409487840139,4690241,3264,91792.0,87203.0,1399-10-24
131,2021-01-16,82000.0,82000.0,82000.0,83713.0,63603628000,775654,220,87306.0,82000.0,1399-10-27
130,2021-01-18,79528.0,79528.0,79528.0,81803.0,41564195808,522636,243,83713.0,79528.0,1399-10-29
129,2021-01-19,77713.0,85200.0,77713.0,80751.0,668834033830,8282636,5690,81803.0,82480.0,1399-10-30
128,2021-01-20,84400.0,84788.0,82450.0,84586.0,330321829941,3905170,1764,80751.0,84788.0,1399-11-01
127,2021-01-23,88800.0,88815.0,81000.0,87673.0,592189472531,6754542,5386,84586.0,84500.0,1399-11-04
126,2021-01-24,83290.0,87000.0,83290.0,83345.0,156681418031,1879908,723,87673.0,83290.0,1399-11-05
125,2021-01-25,80210.0,87512.0,79300.0,86392.0,744610574856,8618948,5744,83345.0,86000.0,1399-11-06
124,2021-01-26,89400.0,90711.0,82073.0,86331.0,711137681649,8237316,6147,86392.0,82400.0,1399-11-07
123,2021-01-27,85890.0,88804.0,82015.0,86500.0,1002748154659,11592418,4581,86331.0,87500.0,1399-11-08
122,2021-01-30,92090.0,92090.0,92090.0,90323.0,72808011620,790618,187,86500.0,92090.0,1399-11-11
121,2021-01-31,93000.0,93000.0,85807.0,87210.0,353441728229,4052753,3114,90323.0,85807.0,1399-11-12
120,2021-02-01,82850.0,87186.0,82850.0,83037.0,265878948431,3201933,1277,87210.0,82850.0,1399-11-13
119,2021-02-02,78886.0,80709.0,78886.0,79017.0,321946201398,4074382,1784,83037.0,78886.0,1399-11-14
118,2021-02-03,75900.0,81860.0,75067.0,76797.0,137253855839,1787228,1357,79017.0,75067.0,1399-11-15
117,2021-02-06,72958.0,72958.0,72958.0,75868.0,22997747802,315219,219,76797.0,72958.0,1399-11-18
116,2021-02-07,79650.0,79661.0,73000.0,78480.0,378720990179,4825683,4245,75868.0,79661.0,1399-11-19
115,2021-02-08,79900.0,79900.0,74556.0,75436.0,230618724935,3057152,1981,78480.0,74556.0,1399-11-20
114,2021-02-09,79000.0,79000.0,71665.0,72634.0,368863694611,5078361,2838,75436.0,71665.0,1399-11-21
113,2021-02-13,71350.0,76000.0,71182.0,72436.0,176467314661,2436178,2142,72634.0,71182.0,1399-11-25
112,2021-02-14,70988.0,71500.0,70988.0,72183.0,17421268140,245321,212,72436.0,70988.0,1399-11-26
111,2021-02-15,70740.0,70740.0,70740.0,71929.0,17150700780,242447,205,72183.0,70740.0,1399-11-27
110,2021-02-16,70491.0,70491.0,70491.0,71738.0,12879551592,182712,132,71929.0,70491.0,1399-11-28
109,2021-02-17,70304.0,70304.0,70304.0,71542.0,13262919904,188651,152,71738.0,70304.0,1399-11-29
108,2021-02-20,70112.0,70112.0,70112.0,71104.0,30049372192,428591,197,71542.0,70112.0,1399-12-02
107,2021-02-21,69682.0,69682.0,69682.0,71024.0,5482022304,78672,91,71104.0,69682.0,1399-12-03
